Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-05-15,HAWKESBURY,1,CROCODILE,4,CHAD SCHOFIELD,James Cummings,18.0,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,HIDDEN MOTIVE,7,ASHLEY MORGAN,Nathan Doyle,1.5,1.0,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,LOVING,6,RACHEL KING,James Cummings,51.0,4.0,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,MYSTERIOUS MASTER,1,TIM CLARK,Gai Waterhouse & Adrian Bott,6.0,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,OFFENBACH,8,TOMMY BERRY,Michael Freedman,8.5,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,PIMLICO,3,KERRIN MCEVOY,John O'Shea & Tom Charlton,9.0,3.0,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,RIGA,9,REECE JONES,Sara Ryan,51.0,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,AELFWYNN,5,JAY FORD,David Payne,151.0,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,FIERY LASS,11,LOUISE DAY,Ron Quinton,51.0,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,MILES OF GLORY,10,REGAN BAYLISS,Michael Freedman,41.0,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,REGAL PROBLEM,2,DONOVAN DILLON,Lyle Chandler,81.0,2.0,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,LIFE AFTER LOVE,12,DYLAN GIBBONS,Ciaron Maher,1.01,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,YOLO,6,JASON COLLETT,Ciaron Maher,1.01,,1100,2YO MDN,SOFT7,OCAST,15
2025-05-15,HAWKESBURY,1,MASTER OF THE AIR,13,TOMMY BERRY,Chris Waller,1.01,,1100,2YO MDN,SOFT7,OCAST,15
