Date,Track,Race Number,Horse,Barrier,Jockey,Trainer,SP,Finish Position,Race Distance,Class,Track Condition,Weather,Total Runners
2025-01-16,KEMBLA GRANGE,1,KOIOS,1,ANNA ROPER,Sara Ryan,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,GHIELMI,2,LEE MAGORRIAN,Mitchell Beer,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,LADY LOUVRE,7,BRAITH NOCK,Richard Litt,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,COOL BLAZE,9,LOUISE DAY,Gary Portelli,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,MRS MAREE,4,ZAC LLOYD,Clarry Conners,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,SHERIFF'S STAR,10,KEAGAN LATHAM,Richard & Will Freedman,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,AWEIGH,5,ANDREW ADKINS,Gerald Ryan & Sterling Alexiou,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,CASTAWAY CORAL,3,AMY MCLUCAS,Jason Coyle,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,HIDDEN MOGUL,8,TYLER SCHILLER,Marc Chevalier,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,1,SO SAIN,6,HARRY DAVIES,Robert & Luke Price,,,1000,MDN,SOFT6,FINE,10
2025-01-16,KEMBLA GRANGE,2,SUNDAY TYCOON,7,ANDREW ADKINS,Clarry Conners,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,2,RIDE THE RIVER,4,ASHLEY MORGAN,Bjorn Baker,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,2,JAMAKIN MONEY,7,NOT NOTIFIED,Damien Lane,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,2,TURF FEVER,2,ANNA ROPER,Damien Lane,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,2,INVINCIBLE MADISON,6,BRAITH NOCK,Peter Snowden,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,2,LIUBOV,5,LOUISE DAY,Richard Litt,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,2,ARE EE QUE,1,MADELINE OWEN,Ron Quinton,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,2,TOMMY'S GIRL,3,OLIVIA CHAMBERS,Angus Stewart,,,1000,CL1,SOFT6,FINE,8
2025-01-16,KEMBLA GRANGE,3,ADIOS STEVE,7,CHAD LEVER,Nick Mitchell,,,2400,3YO+ BM64,SOFT6,FINE,8
